1054790;Telefony i smartfony;999;Huawei P8 (szampański);http://f01.esfr.pl/foto/1/9524285387/71f50ea0df5a0110135c419ce31e8000/huawei-p8-szampanski,9524285387_7.jpg;3082;Wyświetlacz:5,2 cala, 1920 x 1080 pikseli:0 | Procesor:Hisilicon Kirin 930 64bit, ośmiordzeniowy 4 x 2,0 GHz + 4 x 1,5 GHz:1 | System operacyjny:Android 5 Lollipop:2 | Pamięć RAM:3 GB:3 | Pamięć wbudowana:16 GB:4 | Aparat główny:13 Mpix:5 | Komunikacja:Wi-Fi, Wi-Fi Direct, Bluetooth 4.1, NFC, USB, słuchawkowe:6 | Pojemność baterii:2680 mAh:7 | 
1054791;Telefony i smartfony;749;ASUS ZenFone 2 ZE551ML 32GB (czerwony);http://f01.esfr.pl/foto/6/9600211902/cdf42e6f5da0845beb72e1fc96c1a236/asus-zenfone-2-ze551ml-32gb-czerwony,9600211902_7.jpg;3001;Wyświetlacz:5,5 cala, 1920 x 1080 pikseli:0 | Procesor:Intel Atom Z3580, czterordzeniowy 2,3 GHz:1 | System operacyjny:Android 5 Lollipop:2 | Pamięć RAM:4 GB:3 | Pamięć wbudowana:32 GB:4 | Aparat główny:13 Mpix:5 | Komunikacja:Wi-Fi, Wi-Fi Direct, Bluetooth 4.0, NFC, USB, słuchawkowe:6 | Pojemność baterii:3000 mAh:7 | 
1054792;Telefony i Smartfony;1099;ASUS ZenFone 2 ZE551ML 64GB (czerwony);http://f01.esfr.pl/foto/3/9600309102/cdf42e6f5da0845beb72e1fc96c1a236/asus-zenfone-2-ze551ml-64gb-czerwony,9600309102_7.jpg;2143;Wyświetlacz:5,5 cala, 1920 x 1080 pikseli:0 | Procesor:Intel Atom Z3580, czterordzeniowy 2,3 GHz:1 | System operacyjny:Android 5 Lollipop:2 | Pamięć RAM:4 GB:3 | Pamięć wbudowana:64 GB:4 | Aparat foto:13 Mpix:5 | Komunikacja:Wi-Fi, Wi-Fi Direct, Bluetooth 4.0, NFC, USB, słuchawkowe:6 | Pojemność baterii:3000 mAh:7 | 
1054794;Telefony i smartfony;799;LG G4 (czarny-skóra);http://f01.esfr.pl/foto/7/9524534627/49fc8d21bd9651a7c6b6170aae549ed7/lg-g4-czarny-skora,9524534627_7.jpg;1461;Wyświetlacz:5,5 cala, 2560 x 1440 pikseli:0 | Procesor:Qualcomm Snapdragon 808 MSM8992, sześciordzeniowy 1,8 GHz:1 | System operacyjny:Android 5.1 Lollipop:2 | Pamięć RAM:3 GB:3 | Pamięć wbudowana:32 GB:4 | Aparat główny:16 Mpix:5 | Komunikacja:Wi-Fi, Wi-Fi Direct, Bluetooth 4.1, DLNA, NFC, USB, słuchawkowe:6 | Pojemność baterii:3000 mAh:7 | 
1054795;Telefony i Smartfony;1599;LG G4 (czerwony skóra);http://f00.esfr.pl/foto/4/9524626057/49fc8d21bd9651a7c6b6170aae549ed7/lg-g4-czerwony-skora,9524626057_7.jpg;1364;Przekątna wyświetlacza:5,5 cala:0 | Procesor:Qualcomm Snapdragon 808 MSM8992, sześciordzeniowy 1,8 GHz:1 | System operacyjny:Android 5.1 Lollipop:2 | Pamięć wbudowana:32 GB:3 | Aparat foto:16 Mpix:4 | Złącza/Komunikacja:Wi-Fi, Wi-Fi Direct, Bluetooth 4.1, DLNA, NFC, USB, słuchawkowe:5 | 
1054796;Telefony i Smartfony;1666.00;LG G4 (brązowy skóra);http://f01.esfr.pl/foto/8/9524592037/49fc8d21bd9651a7c6b6170aae549ed7/lg-g4-brazowy-skora,9524592037_2.jpg;54;Przek\u0105tna wy\u015bwietlacza:5,5 cala:0 | Procesor:Qualcomm Snapdragon 808 MSM8992, sze\u015bciordzeniowy 1,8 GHz:1 | System operacyjny:Android 5.1 Lollipop:2 | Pami\u0119\u0107 wbudowana:32 GB:3 | Aparat foto:16 Mpix:4 | Radio FM:tak:5 | \u0141\u0105cza\/Komunikacja:Wi-Fi, Wi-Fi Direct, Bluetooth 4.1, DLNA, NFC, USB, s\u0142uchawkowe:6 | 
1054797;Nawigacja samochodowa;899;TomTom GO 510 World LMT;http://f00.esfr.pl/foto/7/9542398482/78d58668e711e97fd0441faecd58c10d/tomtom-go-510-world-lmt,9542398482_7.jpg;562;Wyświetlacz:5 cali, 480 x 272 px:0 | Zainstalowane mapy:Świata:1 | Wydawca mapy:TomTom:2 | 
1054799;Nawigacja samochodowa;799;TomTom GO 610 World LMT;http://f00.esfr.pl/foto/1/9542541022/cfbbfa2cfd3117eff497bd7a49969f/tomtom-go-610-world-lmt,9542541022_7.jpg;258;Wyświetlacz:6 cali, 800 x 480 px:0 | Zainstalowane mapy:Świata:1 | Wydawca mapy:TomTom:2 | 
1054802;Tablety;1399.00;Samsung Galaxy Tab A 9.7 SM-T555 LTE (czarny) + kostka DICE+;http://f01.esfr.pl/foto/9/9524294542/b98679e6aa9706b7744b02ff07f87ba/archival-samsung-galaxy-tab-a-9-7-sm-t555-lte-czarny-kostka-dice-,9524294542_2.jpg;43355;
1054813;Monitory LED i LCD;839;LG 24MT57D-PZ;http://f00.esfr.pl/foto/1/9542712887/ace607df8aa789eb4e458e3887542ba9/lg-24mt57d-pz,9542712887_7.jpg;10803;Przekątna ekranu:23,8 cala:0 | Typ matrycy:IPS:1 | Rozdzielczość:1920 x 1080:2 | Współczynnik kontrastu:5000000 :1:3 | Jasność ekranu:250 cd/m2:4 | Czas reakcji matrycy:5 ms:5 | Funkcje dodatkowe:tuner TV, głośniki, USB:6 | 
1054818;Monitory LED i LCD;2199;BenQ XL2730Z;http://f00.esfr.pl/foto/7/9524653927/9b7df300fcc3cdaef9079c2096957bc9/benq-xl2720z_1,9524653927_7.jpg;18551;Przekątna ekranu:27 cali:0 | Typ matrycy:TN:1 | Rozdzielczość:2560 x 1440:2 | Współczynnik kontrastu:12000000 :1:3 | Jasność ekranu:350 cd/m2:4 | Czas reakcji matrycy:1 ms:5 | Funkcje dodatkowe:technologia 3D, Pivot, USB, DisplayPort:6 | 
1054819;Monitory LED i LCD;719;Fujitsu E22T-7;http://f01.esfr.pl/foto/7/9542594567/84292836620e4bf75888b4ca7aaf563d/fujitsu-e22t-7,9542594567_7.jpg;26024;Przekątna ekranu:21,5 cala:0 | Typ matrycy:TN:1 | Rozdzielczość:1920 x 1080:2 | Współczynnik kontrastu:2000000 :1:3 | Jasność ekranu:250 cd/m2:4 | Czas reakcji matrycy:5 ms:5 | Funkcje dodatkowe:głośniki:6 | 
1054822;Monitory LED i LCD;1739;Samsung S27E510C Curved;http://f00.esfr.pl/foto/3/9542903047/83757b1b3cab98b269f0f884d6419b92/samsung-ls27e510cs-en,9542903047_7.jpg;10926;Przekątna ekranu:27 cali:0 | Typ matrycy:VA:1 | Rozdzielczość:1920 x 1080:2 | Współczynnik kontrastu:1000000 :1:3 | Jasność ekranu:250 cd/m2:4 | Czas reakcji matrycy:4 ms:5 | Funkcje dodatkowe:zakrzywiony ekran:6 | 
1054823;Monitory LED i LCD;4099;Samsung S34E790C Curved;http://f00.esfr.pl/foto/8/9542928422/1b528451fa0a8c32a8821ccd26fc016f/samsung-ls34e790cns-en,9542928422_7.jpg;14076;Przekątna ekranu:34 cale:0 | Typ matrycy:VA:1 | Rozdzielczość:3440 x 1440:2 | Współczynnik kontrastu:1000000 :1:3 | Jasność ekranu:300 cd/m2:4 | Czas reakcji matrycy:4 ms:5 | Funkcje dodatkowe:zakrzywiony ekran, głośniki, USB, DisplayPort:6 | 
1054830;Nawigacja samochodowa;1349;TomTom GO 5100 World LMT;http://f01.esfr.pl/foto/3/9542603787/54a2d9dd03230d4b02fc3ca4202e064c/tomtom-go-5100-world-lmt,9542603787_7.jpg;4638;Wyświetlacz:5 cali, 480 x 272 px:0 | Zainstalowane mapy:Świata:1 | Wydawca mapy:TomTom:2 | 
1054846;Uchwyty do telefonów;19.99;Tellsson Uniwersalny uchwyt rowerowy rozmiar L;http://f00.esfr.pl/foto/4/9551480927/ad3fe5ccc72c8011c5e65854579a8727/tellsson-uniwersalny-uchwyt-rowerowy-rozmiar-l,9551480927_7.jpg;5306;Typ uchwytu:uniwersalny:0 | 
1054852;Ładowarki samochodowe;27.99;Vakoss TP-2465UW;http://f00.esfr.pl/foto/9/9544715952/f7874cc1994723ea0bd52e20ff6f3c8/vakoss-tp-2465uw,9544715952_7.jpg;6169;Rodzaj:ładowarka uniwersalna:0 | Rodzaj wtyku, złącza:2x USB:1 | Moc wyjściowa (mA):1 x 2100 mA, 1 x 1000 mA:2 | Zakres napięcia:12 V, 24 V:3 | 
1054853;Lustrzanki cyfrowe;2209.00;Sony SLT-A58K+DT 18-55 mm SAM II +Tamron AF 70-300  DiLD macro1:2;http://f01.esfr.pl/foto/5/9543415547/337c74cf6a2418f9dc3991661b4a25f1/sony-slt-a58k_1,9543415547_2.jpg;35870;
1054854;Zestawy słuchawkowe Bluetooth;54.99;Samsung EO-MG920BB;http://f01.esfr.pl/foto/1/9865961482/3f43f8307793abf4fe40c8b5482a508b/samsung-eo-mg920bb,9865961482_7.jpg;2869;Czas pracy:7 godzin:0 | Czas gotowości:300 godzin:1 | Łączność:Bluetooth 3.0:2 | Kolor:czarny:3 | Zasięg działania:10 m:4 | 
1054855;Słuchawki;39.99;Samsung In-Ear Fit EO-EG920BB (czarny);http://f00.esfr.pl/foto/1/9551503702/600df99b2d1ae061d3604cfa515adffa/samsung-eo-eg920bb-czarny,9551503702_7.jpg;9631;Typ słuchawek:douszne:0 | Pasmo przenoszenia:20 - 20000 Hz:1 | Dynamika (SPL):brak danych:2 | Długość przewodu:1,2 m:3 | 
1054856;Słuchawki;39.99;Samsung In-Ear Fit EO-EG920BL (niebieski);http://f00.esfr.pl/foto/2/9551525012/37aed20b4f74e59e8078db8f9d88b73b/samsung-eo-eg920bl-niebieski,9551525012_7.jpg;15909;Typ słuchawek:douszne:0 | Pasmo przenoszenia:20 - 20000 Hz:1 | Dynamika (SPL):brak danych:2 | Długość przewodu:1,2 m:3 | 
1054857;Słuchawki;39.99;Samsung In-Ear Fit EO-EG920BR (czerwony);http://f01.esfr.pl/foto/6/9551544667/af0ec4e43152d49c6de4e0e23a24ad1/samsung-eo-eg920br-czerwony,9551544667_7.jpg;12341;Typ słuchawek:douszne:0 | Pasmo przenoszenia:20 - 20000 Hz:1 | Dynamika (SPL):brak danych:2 | Długość przewodu:1,2 m:3 | 
1054858;Słuchawki;39.99;Samsung In-Ear Fit EO-EG920BW (biały);http://f00.esfr.pl/foto/5/9551549957/65b513cd4fac7b5613ceb66d1f14b910/samsung-eo-eg920bw-bialy,9551549957_7.jpg;2831;Typ słuchawek:douszne:0 | Pasmo przenoszenia:20 - 20000 Hz:1 | Dynamika (SPL):brak danych:2 | Długość przewodu:1,2 m:3 | 
1054863;Nawigacja samochodowa;1699;TomTom Rider 400;http://f00.esfr.pl/foto/7/9544818007/1d091ca81ae7483e7809dfdf30c83300/tomtom-rider-400,9544818007_7.jpg;15558;Wyświetlacz:4,3 cala, 480 x 272 px:0 | Zainstalowane mapy:Polski i Europy:1 | Wydawca mapy:TomTom:2 | 
1054864;Nawigacja samochodowa;2149;TomTom Rider 400 Premium Pack;http://f01.esfr.pl/foto/8/9545121567/dd1241ed6f3bc7f99f108482fcbc00d8/tomtom-rider-400-premium-pack,9545121567_7.jpg;11524;Wyświetlacz:4,3 cala, 480 x 272 px:0 | Zainstalowane mapy:Polski i Europy:1 | Wydawca mapy:TomTom:2 | 
1054873;Etui do telefonów;109.99;Cellular Line Flap Essential Samsung Galaxy S6 (czarny);http://f00.esfr.pl/foto/6/9555365447/b4e59e8d5a701ba64fbfc2690955d79e/cellular-line-flap-essential-samsung-galaxy-s6-czarny,9555365447_2.jpg;26653;
1054884;Statywy;189.99;Cellular Line Voyager Selfie Stick (czarny);http://f01.esfr.pl/foto/5/9555743037/a261c5668f6822ebdacb263f92a5d75d/cellular-line-voyager-selfie-stick-czarny,9555743037_2.jpg;1565;
1054885;Uchwyty do selfie;99.99;Cellular Line Voyager Selfie Stick (różowy);http://f01.esfr.pl/foto/4/9555730862/1cd59fbed348f7f2b91fd4d7512a769d/cellular-line-voyager-selfie-stick-rozowy,9555730862_7.jpg;18897;Długość:25 - 95 cm:0 | Spust migawki:tak:1 | Łączność Bluetooth:nie:2 | Obsługiwane systemy operacyjne:iOS, Android:3 | 
1054913;Etui do telefonów;99.99;Cellular Line Book Essential Samsung Galaxy S6 Edge (czarny);http://f01.esfr.pl/foto/6/9556177802/80380bf4b9ada89a4379d34e524e6c87/cellular-line-book-essential-samsung-galaxy-s6-edge-czarny,9556177802_2.jpg;26656;
1054918;Etui do telefonów;149.99;Cellular Line Book Agenda Samsung Galaxy S6 Edge (czarny);http://f00.esfr.pl/foto/9/9556117097/bccfc8003e9491c5bcdaaeb29f4ec167/cellular-line-book-agenda-samsung-galaxy-s6-edge-czarny,9556117097_7.jpg;23712;Typ:etui z klapką:0 | Kolor:czarny:1 | Materiał:skóra eco:2 | Pasuje do:Samsung Galaxy S6 Edge:3 | 
1054927;Mapy GPS;34.99;Navitel Navigator Polska (Lifetime);http://f00.esfr.pl/foto/2/9611045267/8afbea6474ba4d6a38b45040e6809bec/navitel-navigator-polska-lifetime,9611045267_7.jpg;3135;Zawartość map nawigacyjnych:Polska:0 | Łączna długość dróg:645421 kilometrów:1 | Widok 3D:tak:2 | 
1054928;Urządzenia wielofunkcyjne;189.99;Canon PIXMA MG2550;http://f01.esfr.pl/foto/1/9561066737/16064ca9155d6235532596e34b5ac102/canon-pixma-mg-2550,9561066737_7.jpg;1222;Technologia druku:atramentowa:0 | Funkcje podstawowe:drukarka, skaner, kopiarka:1 | Rozdzielczość w kolorze:4800 x 600 dpi:2 | Szybkość druku w czerni:8 str/min:3 | Łączność bezprzewodowa:brak:4 | Panel sterowania:nie:5 | 
1054929;Drukarki laserowe;626;Xerox Phaser 3052V NI;http://f00.esfr.pl/foto/1/9549048432/61d9c8baf4fca901c99862d0e9db570c/xerox-phaser-3052v-ni,9549048432_7.jpg;21935;Technologia druku:laserowa (mono):0 | Format druku:A4:1 | Rozdzielczość w kolorze:nie dotyczy:2 | Szybkość druku w czerni:26 str/min:3 | Złącze USB:2.0:4 | 
1054932;Drukarki laserowe;779;HP LaserJet Pro200 M252n;http://f01.esfr.pl/foto/5/9549790817/181cb244566851b4e2f72fbfdd1d6892/hp-laserjet-pro200-m252n,9549790817_7.jpg;16706;Technologia druku:laserowa (kolor):0 | Format druku:A4:1 | Rozdzielczość w kolorze:600 x 600 dpi:2 | Szybkość druku w czerni:18 str/min:3 | Złącze USB:2.0:4 | 
1054934;Drukarki laserowe;1119;Xerox Phaser 6022V NI;http://f00.esfr.pl/foto/6/9549262217/85ca970d908e72362a303be15e982969/xerox-phaser-6022v-ni,9549262217_7.jpg;23987;Technologia druku:laserowa (kolor):0 | Format druku:A4:1 | Rozdzielczość w kolorze:1200 x 2400 dpi:2 | Szybkość druku w czerni:18 str/min:3 | Złącze USB:2.0:4 | 
1054935;Drukarki laserowe;1019;HP LaserJet Pro 200 M252dw;http://f00.esfr.pl/foto/4/9549898827/59e2869a573f48ee80fbdb3d550d85dd/hp-laserjet-pro-200-m252dw,9549898827_7.jpg;30843;Technologia druku:laserowa (kolor):0 | Format druku:A4:1 | Rozdzielczość w kolorze:nie dotyczy:2 | Szybkość druku w czerni:18 str/min:3 | Złącze USB:2.0:4 | WiFi:tak:5 | 
1054937;Urządzenia wielofunkcyjne;1499;HP LaserJet Pro M277n;http://f01.esfr.pl/foto/5/9550834257/f55ce916d38cec3178f5ec0853c6aefb/hp-laserjet-pro-m277n,9550834257_7.jpg;18281;Technologia druku:laserowa (kolor):0 | Funkcje podstawowe:drukarka, skaner, kopiarka, faks:1 | Rozdzielczość w kolorze:600 x 600 dpi:2 | Szybkość druku w czerni:18 str/min:3 | Łączność bezprzewodowa:brak:4 | Panel sterowania:nie:5 | 
1054938;Urządzenia wielofunkcyjne;1478.00;Canon i-SENSYS MF6140dn;http://f01.esfr.pl/foto/4/9550791942/25b591f108320f362010e65611b3e6e9/canon-i-sensys-mf6140dn,9550791942_2.jpg;31703;
1054939;Urządzenia wielofunkcyjne;1741;Xerox MFP WorkCentre 6027V NI;http://f01.esfr.pl/foto/7/9555259187/44f86c09825296d6f9053dd2196a259e/xerox-mfp-workcentre-6027v-ni,9555259187_7.jpg;17670;Technologia druku:laserowa (kolor):0 | Rozdzielczość w kolorze:1200 x 2400 dpi:1 | Szybkość druku w czerni:18 str/min:2 | Wbudowany faks:tak:3 | Panel sterowania:tak:4 | 
1054940;Drukarki laserowe;1649;Epson WorkForce AL-M300DN;http://f01.esfr.pl/foto/7/9550124032/b57decbc0b93198895af7959ddb2d018/epson-workforce-al-m300dn,9550124032_7.jpg;60158;Technologia druku:laserowa (mono):0 | Format druku:A4:1 | Rozdzielczość w kolorze:nie dotyczy:2 | Szybkość druku w czerni:35 str/min:3 | Złącze USB:nie:4 | 
1054951;Laptopy;799;ASUS Transformer Book T100TAM-DK004B W8.1 Office w zestawie;http://f01.esfr.pl/foto/4/9586159452/dc90ea2e0857355deebab6f268fbb4ea/asus-transformer-book-t100tam-dk004b-w8-1-office-w-zestawie,9586159452_7.jpg;38173;Ekran:10,1 cala, 1366 x 768 pikseli:0 | Procesor:Intel® Atom® Bay Trail-T Z3775 1,46 - 2,39 GHz:1 | System operacyjny:Windows 8.1:2 | Pamięć RAM:2 GB:3 | Dysk:500 GB:4 | Dodatkowy dysk:32 GB eMMC:5 | Grafika:Intel® HD Graphics:6 | Ekran dotykowy:tak:7 | Kod producenta:T100TAM-DK004B:8 | Seria:Transformer Book:9 | 
1054962;Nawigacja samochodowa;1499;Becker Mamba.4 CE;http://f01.esfr.pl/foto/7/9556587982/1007e966d63d1db58d9b230069ffe1f3/becker-mamba-4-ce,9556587982_7.jpg;15784;Wyświetlacz:4,3 cala, 480 x 272 px:0 | Zainstalowane mapy:Polski i Europy Środkowo-Wschodniej:1 | 
1054964;Nawigacja samochodowa;1597;Becker Mamba.4 LMU Plus;http://f00.esfr.pl/foto/9/9556970862/1007e966d63d1db58d9b230069ffe1f3/becker-mamba-4-lmu-plus,9556970862_7.jpg;22571;Wyświetlacz:4,3 cala, 480 x 272 px:0 | Zainstalowane mapy:Polski i Europy:1 | Wydawca mapy:Navteq:2 | 
1054975;Etui do telefonów;wrz.99;Winner WG Unibook 5'' (czarny);http://f01.esfr.pl/foto/8/22356423001/6ceba31f9bba73fbffbaa860e634f4b3/winner-wg-unibook-5-czarny1,22356423001_7.jpg;133731;Typ:etui z klapką:0 | Kolor:czarny:1 | Materiał:skóra ekologiczna:2 | 
1054978;Etui do telefonów;wrz.99;Winner WG Unibook 5'' (fioletowy);http://f00.esfr.pl/foto/2/22356465401/5280e7bfb9fb063d342912cd6e8cc180/winner-wg-unibook-5-fioletowy,22356465401_7.jpg;128980;Typ:etui z klapką:0 | Kolor:fioletowy:1 | Materiał:skóra ekologiczna:2 | 
1054979;Etui do telefonów;wrz.99;Winner WG Unibook 5,3'' (fioletowy);http://f01.esfr.pl/foto/9/22356507201/5280e7bfb9fb063d342912cd6e8cc180/winner-wg-unibook-5-3-fioletowy,22356507201_7.jpg;134275;Typ:etui z klapką:0 | Kolor:fioletowy:1 | Materiał:skóra ekologiczna:2 | 
1054983;Etui do telefonów;wrz.99;Winner WG Unibook 5'' (niebieski);http://f00.esfr.pl/foto/7/20908743241/b7d545f709bc0cdf0ca88a7e5bea53df/winner-wg-unibook-5-niebieski,20908743241_7.jpg;134120;Typ:etui z klapką:0 | Kolor:niebieski:1 | 
1055025;Karty pamięci;wrz.99;Kingston SDHC Class 10 UHS-I 16GB;http://f00.esfr.pl/foto/6/9557443057/906d62e0e938b162c76a44c375d9c9af/kingston-sdhc-class-10-uhs-i-16gb,9557443057_7.jpg;633;Typ karty:SDHC:0 | Pojemność:16 GB:1 | Prędkość zapisu:45 MB/s:2 | Prędkość odczytu do:90 MB/s:3 | Klasa prędkości:UHS-I / U1:4 | 
1055026;Karty pamięci;49.99;Kingston SDHC Class 10 UHS-I 32GB;http://f01.esfr.pl/foto/8/9557479597/3b8d618e3c437952b70cb5cc3241cfd5/kingston-sdhc-class-10-uhs-i-32gb,9557479597_7.jpg;38660;Typ karty:SDHC:0 | Pojemność:32 GB:1 | Prędkość zapisu:45 MB/s:2 | Prędkość odczytu do:90 MB/s:3 | Klasa prędkości:UHS-I / U1:4 | 
1055027;Karty pamięci;49.99;Kingston SDHC Class 10 UHS-I U3 16GB;http://f01.esfr.pl/foto/3/9557490292/20886ae43e78014d81ff607befc20c10/kingston-sdhc-class-10-uhs-i-u3-16gb,9557490292_7.jpg;51589;Typ karty:SDHC:0 | Pojemność:16 GB:1 | Prędkość zapisu:80 MB/s:2 | Prędkość odczytu do:90 MB/s:3 | Klasa prędkości:UHS-I / U3:4 | 
1055028;Karty pamięci;49.99;Kingston SDHC Class 10 UHS-I U3 32GB;http://f00.esfr.pl/foto/4/9557544017/f5bb1537c90ff051d7ee5e4e1b9df100/kingston-sdhc-class-10-uhs-i-u3-32gb,9557544017_7.jpg;43221;Typ karty:SDHC:0 | Pojemność:32 GB:1 | Prędkość zapisu:80 MB/s:2 | Prędkość odczytu do:90 MB/s:3 | Klasa prędkości:UHS-I / U3:4 | 
1055031;Karty pamięci;69.99;Kingston microSDHC Class 10 UHS-I U3 16GB;http://f01.esfr.pl/foto/6/9557394997/d205894d22d9d9ff4a52713887d92bee/archival-kingston-microsdhc-class-10-uhs-i-u3-16gb-adapter,9557394997_2.jpg;44944;
1055032;Karty pamięci;119.99;Kingston microSDHC Class 10 UHS-I U3 32GB;http://f01.esfr.pl/foto/6/9557414687/72ffdc4f100c36c4083da6f18aa34e18/archival-kingston-microsdhc-class-10-uhs-i-u3-32gb-adapter,9557414687_2.jpg;43247;
1055061;Ładowarki i akumulatory przenośne;79.99;Huawei Ultra-Thin AP006 (czarny);http://f01.esfr.pl/foto/5/10796909489/936bcdd93c74af474f3fa2d573929d66/huawei-ultra-thin-ap006-czarny,10796909489_2.jpg;41888;
1055066;Telefony i Smartfony;2099.00;Huawei P8 (srebrny) + Powerbank 4800 mAh (czarny);http://f01.esfr.pl/foto/3/9556105467/16d8f03b0d1e0576f590085e3fdc9526/archival-huawei-p8-srebrny-powerbank-4800-mah,9556105467_2.jpg;41764;
1055069;Telefony i Smartfony;2099.00;Huawei P8 (szampański) + Powerbank 4800 mAh (czarny);http://f01.esfr.pl/foto/2/9556162082/ef402e86eb7e47e1645ebe8efe3980c3/archival-huawei-p8-szampanski-powerbank-4800-mah-czarny,9556162082_2.jpg;40624;
1055070;Nawigacja samochodowa;1339;Becker Transit 5 LMU;http://f00.esfr.pl/foto/4/9574624047/4f56ad3c862bc581cb748e7d22fd0ad9/becker-transit-5-lmu,9574624047_7.jpg;33916;Wyświetlacz:5 cali, 800 x 480 px:0 | Zainstalowane mapy:Polski i Europy:1 | Wydawca mapy:Navteq:2 | 
1055071;Tablety;799;Lenovo TAB 2 A10-70F (niebieski);http://f01.esfr.pl/foto/2/9556235702/ab327284ab88dfcaace1c0a9018b1184/lenovo-tab-2-a10-70f-niebieski,9556235702_7.jpg;839;System operacyjny:Android 4.4 KitKat:0 | Wyświetlacz:10,1 cala, 1920 x 1080 pikseli:1 | Procesor:MediaTek MTK8165, 1,5 GHz:2 | Pojemność:16 GB:3 | Pamięć  RAM:2 GB:4 | Modem:nie:5 | 
1055072;Tablety;749;Lenovo TAB 2 A10-70F (biały);http://f00.esfr.pl/foto/4/9556364817/1d2846f3f9ddf2597a1df4f4f218ce80/lenovo-tab-2-a10-70f-bialy,9556364817_7.jpg;6290;System operacyjny:Android 4.4 KitKat:0 | Wyświetlacz:10,1 cala, 1920 x 1080 pikseli:1 | Procesor:MediaTek MTK8165, 1,5 GHz:2 | Pojemność:16 GB:3 | Pamięć  RAM:2 GB:4 | Modem:nie:5 | 
1055073;Tablety;749;Lenovo TAB 2 A10-70L LTE (biały);http://f01.esfr.pl/foto/9/9556458137/1d2846f3f9ddf2597a1df4f4f218ce80/lenovo-tab-2-a10-70l-lte-bialy,9556458137_7.jpg;2386;System operacyjny:Android 4.4 KitKat:0 | Wyświetlacz:10,1 cala, 1920 x 1200 pikseli:1 | Procesor:MediaTek MTK8732, 1,5 GHz:2 | Pojemność:16 GB:3 | Pamięć  RAM:2 GB:4 | Modem:LTE:5 | 
1055074;Tablety;749;Lenovo TAB 2 A10-70L LTE (niebieski);http://f00.esfr.pl/foto/5/9556404162/ab327284ab88dfcaace1c0a9018b1184/lenovo-tab-2-a10-70l-lte-niebieski,9556404162_7.jpg;1857;System operacyjny:Android 4.4 KitKat:0 | Wyświetlacz:10,1 cala, 1920 x 1200 pikseli:1 | Procesor:MediaTek MTK8732, 1,5 GHz:2 | Pojemność:16 GB:3 | Pamięć  RAM:2 GB:4 | Modem:LTE:5 | 
1055082;Telefony i Smartfony;1579;Honor 6 Plus (złoty);http://f01.esfr.pl/foto/3/9568091257/f115a817d45038dd4048c639e9acdd3e/honor-6-plus-zloty,9568091257_7.jpg;3920;Przekątna wyświetlacza:5,5 cala:0 | Procesor:Hisilicon Kirin 925, ośmiordzeniowy 4 x 1.3GHz + 4 x 1.8GHz:1 | System operacyjny:Android 4.4 KitKat:2 | Pamięć wbudowana:32 GB:3 | Aparat foto:13 Mpix:4 | Łącza/Komunikacja:Wi-Fi, Bluetooth 4.0, DLNA, NFC, USB, Podczerwień (IrDA), słuchawkowe:5 | 
1055083;Czytniki E-booków;1149.00;Amazon Kindle Voyage (bez reklam);http://f01.esfr.pl/foto/9/9574012377/12c89ea186664e750795f8a4cbe67b88/amazon-kindle-voyage-bez-reklam,9574012377_2.jpg;41508;
1055084;Routery GSM/3G;249;ALCATEL ONETOUCH LINK 4G+;http://f00.esfr.pl/foto/8/9580493127/de34e9f7fe388922a1c884c67811a594/alcatel-onetouch-link-4g-y858v,9580493127_7.jpg;942;Częstotliwość pracy:2.4 Ghz:0 | Standard bezprzewodowy:IEEE 802.11b, IEEE 802.11g, IEEE 802.11n:1 | Przepustowość:300 Mbps:2 | Porty:gniazdo na kartę SIM, czytnik kart microSD, microUSB (do ładowania), bezprzewodowe połączenie WiFi:3 | 
1055085;Radioodtwarzacze samochodowe;829;Pioneer MVH-AV170;http://f01.esfr.pl/foto/1/9574586857/e03683410bb77a72516400864867cbbb/pioneer-mvh-av170,9574586857_7.jpg;38141;Typ odtwarzacza:radioodtwarzacz USB:0 | Maksymalna moc wyjściowa:4 x 50 W:1 | Standardy odtwarzania dźwięku:AAC, MP3, WAV, WMA:2 | Podświetlanie przycisków:czerwony:3 | Bluetooth:nie:4 | 
1055086;Radioodtwarzacze samochodowe;2799;Pioneer AVH-X8700BT;http://f01.esfr.pl/foto/3/9574542037/c83b8285c6fb36f3f2c0d1f0a84f5431/pioneer-avh-x8700bt,9574542037_7.jpg;6889;Typ odtwarzacza:radioodtwarzacz DVD/CD/USB/SD:0 | Maksymalna moc wyjściowa:4 x 50 W:1 | Standardy odtwarzania dźwięku:DVD-Audio, CD Audio, CD-R, CD-RW, AAC, MP3, WAV, WMA:2 | Podświetlanie przycisków:różne kolory (zmienne):3 | Bluetooth:tak:4 | 
1055092;Zestawy słuchawkowe Bluetooth;178.99;Samsung LEVEL Link EO-RG920BB (czarny);http://f01.esfr.pl/foto/3/9574507267/656205b983dae787929938ddf3ae2c0c/samsung-level-link-eo-rg920bb-czarny,9574507267_2.jpg;40575;
1055097;Akcesoria do tabletów multimedialnych;279.00;Samsung EE-MT800BB;http://f01.esfr.pl/foto/5/9595067497/b17a270794df02d9f8ef9f9c079a4b36/samsung-ee-mt800bb,9595067497_2.jpg;13735;
